page,title,info,intro,href
44,访谈:17年毕业后一直从事功能性测试工作，后来蜗牛学...,作者：强官涛   类别：学院动态   日期：2019-10-12 17:19:53   阅读：4130 次   消耗积分：0 分,小张同学2017年毕业于重庆**大学，计算机科学与技术专业。从大四实习开始她就一直从事着测试的工作，不过大多是一些手动的点点点功能测试。工作了三年，她的薪资最高是5....,http://old.woniuxy.com/note/403
44,实验:Monkey结果分析,作者：强官涛   类别：Python开发   日期：2019-10-12 17:02:30   阅读：3053 次   消耗积分：0 分,本次分享《Monkey测试工具应用》实验中的Monkey结果分析，回顾本章节的前期分享，请点击：教材连载：Monkey基础应用教材连载：Monkey高级应用当完成Monkey测试后，我...,http://old.woniuxy.com/note/402
44,资讯:久等了，你们期待已久的这个活动，终于来了！,作者：强官涛   类别：学院动态   日期：2019-10-12 16:42:27   阅读：4648 次   消耗积分：0 分,各位老铁 大家好每年的十月都是蜗牛学院最忙碌、最欢腾的日子因为十月对蜗牛人而言有一个特别重要的节日那就是程-序-员-节程序员节这一天我们会邀请所有已毕业小蜗牛们回...,http://old.woniuxy.com/note/392
45,资讯:市面上有数百种Web前端课程，我凭什么建议你选我...,作者：强官涛   类别：学院动态   日期：2019-10-12 16:08:22   阅读：27836 次   消耗积分：0 分,2019年，学习Web前端依然是一个好选择。 一方面是因为它有足够的发展空间。比如：市场缺口大：据boss直聘、猎聘网、拉勾网、智联招聘等网站统计，目前Web前端工程...,http://old.woniuxy.com/note/391
45,资讯:国庆节温馨小提示，请查收！,作者：强官涛   类别：学院动态   日期：2019-09-28 16:08:33   阅读：4889 次   消耗积分：0 分,国庆节放假通知  各位同学：    金秋十月，即将迎来祖国70华诞，国庆期间为便于同学们咨询学习，现将我司放假安排通知如下： 9月3...,http://old.woniuxy.com/note/390
45,访谈:16年毕业，石油工程转行Java开发，入职月薪8K,作者：强官涛   类别：学院动态   日期：2019-09-28 14:12:22   阅读：3874 次   消耗积分：0 分,杨同学，2016年毕业于东北**大学，油气储运工程专业。他从小就跟随家人生活在大庆，这也是为什么他会报读石油专业的主要原因，他说：在大庆有句俗话，说子女不孝有三点：...,http://old.woniuxy.com/note/389
45,实验:Monkey高级应用,作者：强官涛   类别：Python开发   日期：2019-09-28 12:01:34   阅读：4438 次   消耗积分：0 分,本次分享《Monkey测试工具应用》实验中的Monkey高级应用，回顾本章节的前期分享，请点击：教材连载：Monkey基础应用上述的Monkey测试是无法应用在实际测试中的，因为...,http://old.woniuxy.com/note/388
45,资讯:据说，参加蜗牛学院这项活动的小蜗牛们，都秃顶了,作者：强官涛   类别：学院动态   日期：2019-09-28 11:12:52   阅读：5383 次   消耗积分：0 分,小伙伴们，大家好~从本月开始，蜗牛学院陆续开展的第一届测试开发方向学员项目竞赛，以及第二届Java开发方向学员项目竞赛已逐渐进入完善期，后续将进入评审阶段，评选出校...,http://old.woniuxy.com/note/387
45,资讯:告广大应届毕业生：请将你的玻璃心收起来！,作者：强官涛   类别：学院动态   日期：2019-09-28 10:20:43   阅读：4704 次   消耗积分：0 分,今天的这篇文章来自蜗牛学院西安校区陈辑老师。蜗牛学院资深职业导师，毕业于渭南师范学院，先后在大型外资企业、国内民营企业50强等公司任职，后进入培训行业，10年人力...,http://old.woniuxy.com/note/386
45,资讯:请看：这是一件与你有关的重要事情！,作者：强官涛   类别：学院动态   日期：2019-09-27 16:20:12   阅读：32316 次   消耗积分：0 分,你有没有在工作中遇到过一些困境或不如意的事情？比如：工作了3年，个人技能还在原地踏步，薪资竟比公务的铁饭碗还稳定；想要学习却惰性太强，想要进一步提升却找不到合适...,http://old.woniuxy.com/note/385
45,资讯:蜗牛学院在线课堂3.0版本震撼上线,作者：管理员   类别：学院动态   日期：2019-09-23 05:09:22   阅读：15931 次   消耗积分：0 分,经历了将近一年时间的课程计划准备和紧张的平台开发工作，2019年9月21日，全新的蜗牛学院在线课堂3.0终于正式上线跟大家见面了。这里需要特别说明的是，这个3.0版本的官...,http://old.woniuxy.com/note/384
45,实验:Monkey基础应用,作者：强官涛   类别：Python开发   日期：2019-09-19 11:34:40   阅读：3578 次   消耗积分：0 分,前面的章节我们已经为大家详细讲解了Monkey测试的作用及脚本开发思路。本节内容主要为大家讲解Android SDK中自带的一个Monkey命令行测试工具的使用，可以帮助我们快速...,http://old.woniuxy.com/note/383
45,资讯:思考了一个月，这应该是我最大的缺点,作者：强官涛   类别：学院动态   日期：2019-09-19 11:22:28   阅读：4159 次   消耗积分：0 分,缺 点 钱为了答谢大家对蜗牛学院的支持，蜗牛学院将会定期对大家免费发放干货，敬请关注蜗牛学院的官方微信。,http://old.woniuxy.com/note/382
46,实验:我是如何在2小时内，成功渗透蜗牛学院Boss系统的...,作者：强官涛   类别：网络安全   日期：2019-09-19 11:07:27   阅读：4052 次   消耗积分：0 分,今天这篇文章来自蜗牛学院信息安全讲师清溪山人（笔名），他将分享自己是如何在2小时内，一步步渗透蜗牛学院Boss系统，并获得员工权限的过程。未来不久，蜗牛学院也将正式...,http://old.woniuxy.com/note/381
46,原理:用Python代码模拟实现性能测试中的集合点,作者：强官涛   类别：Python开发   日期：2019-09-19 10:57:58   阅读：3192 次   消耗积分：0 分,小伙伴们，大家好~今天的这篇文章来自蜗牛学院在线教育部卿淳俊老师。蜗牛学院资深讲师，15年测试开发及项目管理经验，认证敏捷项目Scrum Master，精通各种测试及开发工...,http://old.woniuxy.com/note/380
46,资讯:从180斤到130斤，从月薪2.6K到13K，这是他的个...,作者：强官涛   类别：学院动态   日期：2019-09-19 10:47:49   阅读：10003 次   消耗积分：0 分,各位老铁，大家好~今天这篇文章来自蜗牛学院上海校区4期测试开发班的小蜗牛王某某。他说这是一篇针对蜗牛学院所有老师的感谢信，但我个人认为这更像是他从大学毕业到来蜗...,http://old.woniuxy.com/note/379
46,实验:Android移动端自动化测试之模拟器配置&ADB命令...,作者：强官涛   类别：Python开发   日期：2019-09-10 11:44:57   阅读：3564 次   消耗积分：0 分,本次分享《Android移动端自动化测试》实验中的模拟器配置&ADB命令应用，回顾本章节的前期分享，请点击：教材连载：Android移动端自动化测试之配置及应用模拟器配...,http://old.woniuxy.com/note/377
46,资讯:西安校区9期测试开发班全员就业，平均薪资6433元,作者：强官涛   类别：学院动态   日期：2019-09-10 11:31:01   阅读：2636 次   消耗积分：0 分,小伙伴们大家好~蜗牛学院西安校区的喜报又来啦！本次是咱们9期测试开发班的小蜗牛，他们已全员就业，最高薪资9000元，平均薪资6433元。详细就业信息如下，为保护学员个人...,http://old.woniuxy.com/note/376
46,资讯:他们想靠实力公平竞争，所以选择了转行IT~,作者：强官涛   类别：学院动态   日期：2019-09-10 11:01:56   阅读：3049 次   消耗积分：0 分,各位老铁，大家好~今天蜗牛学院重庆、成都两校区同步开班，迎来了一群新朋友。本次开班依然由主持人给小伙伴们介绍蜗牛学院的企业文化、研发项目、学习要求、培训流程，并...,http://old.woniuxy.com/note/375
46,资讯:蜗牛学院测试开发方向的小蜗牛必看！,作者：强官涛   类别：学院动态   日期：2019-09-10 10:45:52   阅读：4462 次   消耗积分：0 分,各位老铁，大家好~上周在公众号上发布了第二届Java开发方向学员项目竞赛后，就有小蜗牛跑来留言询问：有没有测试方向的竞赛呀？测试方向的学员竞赛什么时候开展呀？我都快...,http://old.woniuxy.com/note/374
46,实验:Android移动端自动化测试之配置及应用,作者：强官涛   类别：Python开发   日期：2019-09-03 11:53:50   阅读：2634 次   消耗积分：0 分,本周开始，我们将连载《Android移动端自动化测试》的相关实验内容。本章导读随着移动互联网的深入发展，以及H5的普及，移动端应用越来越成为人们生活中必不可少的一部分...,http://old.woniuxy.com/note/373
46,资讯:程序员是如何把女朋友气走的,作者：强官涛   类别：学院动态   日期：2019-09-03 11:46:00   阅读：2682 次   消耗积分：0 分,正 常 发 挥为了答谢大家对蜗牛学院的支持，蜗牛学院将会定期对大家免费发放干货，敬请关注蜗牛学院的官方微信。,http://old.woniuxy.com/note/372
46,原理:一文详解，Spring Cloud Ribbon负载均衡,作者：强官涛   类别：Python开发   日期：2019-09-03 11:22:06   阅读：3494 次   消耗积分：0 分,今天的这篇文章来自蜗牛学院重庆校区刘颖聪老师。蜗牛学院资深导师，重庆邮电大学计算机专业学士学位，12年软件开发、管理及培训经验。精通开发和逆向编译技术。曾在天收...,http://old.woniuxy.com/note/371
47,访谈:他两次考研成功后放弃入学，现转行Java开发，入...,作者：强官涛   类别：学院动态   日期：2019-09-03 11:04:23   阅读：2865 次   消耗积分：0 分,小吴同学，2016年毕业于重庆**大学，电子信息工程专业。大学期间虽然学习成绩一般，不过因为办事能力强、性格活泼外向，他参加了很多校园活动，比如：飞思卡尔智能车设计...,http://old.woniuxy.com/note/370
